datetime,BTC/EUR,USD/EUR,MCD,BTC/EUR_returns,USD/EUR_returns,MCD_returns,BTC/EUR_value,USD/EUR_value,MCD_value,Portfolio_Return,Portfolio_Value
2024-03-06,60629.09,0.91767502,292.92999,0.030731667261971296,-0.004096803861374898,0.001333082609794145,115088.80561368159,29087.90807755296,33245.94269458414,0.009322648670130182,59140.88546193956
2024-03-07,61047.91,0.91338003,291.10999,0.006907905099680756,-0.0046802952095176265,-0.006213088663267308,115883.82816089652,28951.7680807227,33039.38270492879,-0.0013284929243680592,59291.65964884933
2024-03-08,62408.25,0.91390997,292.54999,0.022283154329116206,0.0005801966132321645,0.004946583935508286,118466.08538805456,28968.565798510223,33202.8147846561,0.009269978292618886,60212.48865707363
2024-03-11,65670.35,0.91509998,294.82001,0.052270332848621814,0.0013021085654640885,0.0077594260044242525,124658.34710256141,29006.28601616567,33460.44956911624,0.02044395580617005,62375.027562614436
2024-03-12,65424.91,0.91530502,294.31,-0.0037374553356271933,0.0002240629488374779,-0.0017299029329794768,124192.4420980525,29012.78525014528,33402.56623926782,-0.0017477651065897306,62202.59786248853
2024-03-13,66772.14,0.91346502,282.85999,0.02059200387130833,-0.0020102588315314973,-0.03890459039787986,126749.81334652283,28954.46204236885,32103.053081491053,-0.006774281786034343,62602.44282346091
2024-03-14,65631.65,0.91830999,281.73001,-0.017080327214314295,0.005303946942598836,-0.003994838577205617,124584.88506021096,29108.03497279307,31974.806566595034,-0.005257072949640358,61889.242199866356
2024-03-15,63873.31,0.91835499,279.14001,-0.026791037555813357,4.900306050248382e-05,-0.009193198836006111,121247.12672567615,29109.46135559195,31680.855812085494,-0.011978411110438994,60679.1479644512
2024-03-18,62135.91,0.92009997,278.57999,-0.027200719674618346,0.0019001149000126283,-0.0020062333593812154,117949.11762025811,29164.772676845052,31617.296622301543,-0.009102279377995643,59577.06230646823
2024-03-19,56992.73,0.92035502,282.87,-0.08277306955028096,0.00027719813967608253,0.015399562617544715,108186.10710408221,29172.85709757515,32104.18916143416,-0.02236543626435339,56487.71778769717
2024-03-20,62104.86,0.91565001,284.45001,0.08969793164847517,-0.0051121685629530456,0.005585640046664508,117890.17714441879,29023.720534629407,32283.511606079963,0.03005713437739554,59732.46976170939
2024-03-21,60303.64,0.92111498,283.53,-0.029002883188207873,0.005968404893044177,-0.003234346871705318,114471.02210766208,29196.945850282635,32179.095531309176,-0.008756275055623004,58615.687829751296
2024-03-22,59092.76,0.92540997,282.63,-0.020079716580955975,0.004662816361970412,-0.0031742672733043875,112172.47642700787,29333.085847112896,32076.950481479606,-0.006197055830763317,57860.837585200126
2024-03-25,64434.81,0.92245001,278.62,0.09040109143658204,-0.003198539129635636,-0.014188161200155647,122312.99072515366,29239.262824237943,31621.837537238964,0.02433813036893025,61058.030362210186
2024-03-26,64578.78,0.92341501,278.62,0.0022343512768951967,0.0010461271500230573,0.0,122586.28091216128,29269.850810925036,31621.837537238964,0.0010934928089727514,61159.3230867751
2024-03-27,64163.42,0.92362499,282.019989,-0.006431834110213974,0.0002273950474336317,0.01220296102218077,121797.82628914619,29276.506630038566,32007.71758815562,0.0019995073198001423,61027.35016911346
2024-03-28,65616.11,0.92693001,281.95001,0.022640470224311704,0.0035783137483103022,-0.0002481348937291017,124555.38634863148,29381.26715621533,31999.775356553375,0.008656883026297633,61978.80962046672
2024-04-01,64909.14,0.93101001,280.22,-0.010774335753826358,0.0044016268283297855,-0.006135874937546526,123213.38479616377,29510.592529980455,31803.42873693598,-0.004169527954347699,61509.13535436006
2024-04-02,60853.75,0.92866999,277.73999,-0.06247794994664846,-0.0025134208814791004,-0.008850224823353292,115515.26510811191,29436.41999049078,31521.961242460602,-0.02461386521716028,58824.548780354424
2024-04-03,60944.89,0.92295998,275.54001,0.0014976891317297625,-0.006148588908316044,-0.007921005541909887,115688.27106521321,29255.427545036717,31272.275612767207,-0.004190635106165389,58738.65807433904
2024-04-04,63262.09,0.92304999,270.089996,0.03802123525040413,9.752318838351925e-05,-0.019779392473710078,120086.88203509619,29258.28062760843,30653.728999876254,0.006113121988359189,59999.63055419362
2024-04-05,62626.49,0.92290002,266.69,-0.010047091393913798,-0.00016247224053378417,-0.01258838183699329,118880.35815607944,29253.5269692007,30267.848154498093,-0.0075993151571469575,59467.24442659275
2024-04-08,65914.02,0.92084998,267.56,0.05249424005720282,-0.002221302368159095,0.0032622145562264393,125120.89221521092,29188.546040467005,30366.58836933335,0.01784505074842339,61558.67554167042
2024-04-09,63710.86,0.92106998,269.44,-0.0334247554617364,0.00023890970818074564,0.00702646135446261,120938.7569897632,29195.519467483755,30579.95802897734,-0.00871979479969768,60238.07816207476
2024-04-10,65761.16,0.9307,268.67001,0.03218132670003193,0.01045525335653652,-0.0028577419833729634,124830.72663914655,29500.76602039199,30492.568399068146,0.013259612691065162,61608.02035286889
2024-04-11,65278.57,0.93229002,268.62,-0.0073385262668724804,0.0017084130224562788,-0.00018613912285925238,123914.65307279241,29551.165513233664,30486.892539132623,-0.0019387507890918179,61317.57037505289
2024-04-12,63328.63,0.93975002,267.39001,-0.029871058756342328,0.008001801842735468,-0.004578921897103627,120213.19119008323,29787.62808389244,30347.29543931054,-0.008816059603570162,60116.03823776207
2024-04-15,59747.5,0.94125003,266.23001,-0.05654835735432773,0.001596179801092168,-0.004338232381980278,113415.33269596231,29835.174494162395,30215.6418195302,-0.01976346997840528,57822.04966988496
2024-04-16,60117.86,0.941755,265.42999,0.006198753085903119,0.0005364886947201164,-0.0030049955675546247,114118.36633950015,29851.18072798352,30124.84394979169,0.0012434154043562034,58031.46367242512
2024-04-17,57485.91,0.93690002,269.95001,-0.043779835143832435,-0.00515524738387374,0.017029047847984424,109122.28307427335,29697.290506630034,30637.841358825764,-0.010635344893240584,56485.804979909706
2024-04-18,59694.8,0.93945003,270.98001,0.03842489403055471,0.00272175253022211,0.0038155212515087467,113315.29523777448,29778.119182207196,30754.740693630712,0.014987389270761856,57949.385037870794
2024-04-19,59991.74,0.93839002,271.98999,0.004974302619323634,-0.0011283303700569958,0.003727138396666163,113878.95980768517,29744.519625970734,30869.367868549452,0.0025243702153109338,58164.282434068446
2024-04-22,62755.47,0.93861002,275.57999,0.046068508764706584,0.00023444409606998562,0.013199015154932825,119125.1936657012,29751.493052987484,31276.813122869637,0.019833989338569797,60051.16661385277
2024-04-23,62068.17,0.93437999,276.88,-0.010952033344663104,-0.004506695975821762,0.004717359921524,117820.53057248499,29617.412118970893,31424.35710756846,-0.003580456466320288,59620.766599674775
2024-04-24,60083.17,0.93466002,276.75,-0.03198096544492934,0.0002996960583456776,-0.0004695174804969504,114052.5162555431,29626.288340641346,31409.602822593075,-0.010716928955693539,58362.80247292584
2024-04-25,60145.04,0.93196499,275.60001,0.0010297392764064828,-0.002883433486328024,-0.004155338753387583,114169.96061110441,29540.86290876433,31279.085282755845,-0.002003010987769708,58329.96960087485
2024-04-26,59639.84,0.93524998,273.089996,-0.00839969513695571,0.003524799788884758,-0.009107452499729662,113210.96774817289,29644.988536108616,30994.212499308152,-0.004660782615933537,57950.05626119654
2024-04-29,59581.08,0.93269998,273.54999,-0.0009852474453317939,-0.0027265437631980305,0.0016844044334747288,113099.42693141547,29564.160177505415,31046.41928825405,-0.0006757955916850319,57903.33546572497
2024-04-30,56852.18,0.937545,273.040009,-0.04580145240737499,0.0051946178877371185,-0.001864306410685579,107919.30891151486,29717.734692799404,30988.53924974612,-0.014157046976774482,56208.527618020125
2024-05-01,54372.6,0.93335003,274.42999,-0.04361451047259757,-0.004474419894511583,0.005090759427860858,103212.46108279811,29584.765069470126,31146.294448087407,-0.014332723646416095,54647.840200118546
2024-05-02,55082.13,0.93234998,273.28,0.013049403559881156,-0.0010714629751499283,-0.004190467667181674,104559.32213987608,29553.06608906968,31015.776908250173,0.0025958243058498516,55042.721712398634
2024-05-03,58507.14,0.92925,270.32001,0.06218005730715204,-0.0033249102445414014,-0.01083134514051498,111060.82678253054,29454.804796872526,30679.834323755702,0.016007933974031885,57065.15530105292
2024-05-06,58660.03,0.92848998,269.29999,0.0026131853308843933,-0.0008178853914446726,-0.003773379558546397,111351.04930591455,29430.714142321307,30564.067664058846,-0.0006593598730355588,57115.27703743156
2024-05-07,57960.87,0.92979503,267.5,-0.011918848319716124,0.0014055617487653826,-0.00668395865889182,110023.87303899613,29472.0808283586,30359.778699344704,-0.005732415076614187,56618.57752223314
2024-05-08,56949.08,0.93037999,268.48999,-0.0174564322447196,0.000629127905749316,0.0037008971962615433,108103.24875398926,29490.622536848223,30472.13711921223,-0.00437546904756958,56022.0028033499
2024-05-09,58515.65,0.92748499,267.95001,0.027508258254567153,-0.0031116318398035636,-0.002011173675413258,111076.98083887169,29398.85857678694,30410.85235920449,0.007461817579783443,56962.23059162104
2024-05-10,56514.18,0.928415,275.0,-0.03420401208907364,0.0010027224268072121,0.026310840592989715,107277.70244344113,29428.337471604413,31210.987447924468,-0.0022968163564255715,55972.34245432334
2024-05-13,58319.76,0.92675,271.32001,0.0319491497532125,-0.0017933790384687676,-0.013381781818181726,110705.13382398718,29375.561308045857,30793.328823566335,0.005591329632187336,56958.00798519979
2024-05-14,56908.07,0.92423999,270.66,-0.024206032397938615,-0.0027084003237118903,-0.0024325887353461306,108025.40176802562,29296.000528289926,30718.421318746317,-0.009782340485665545,56013.27453835395
2024-05-15,60777.05,0.91877002,273.87,0.06798649119536138,-0.0059183437842805775,0.011859898027045013,115369.66979420287,29122.61672565904,31082.73866313845,0.0246426818127086,58525.00839433345
2024-05-16,60018.57,0.920205,273.51001,-0.0124797106802651,0.0015618489597648555,-0.0013144557636833865,113929.8896938935,29168.10185429764,31041.881778151623,-0.004077439161394543,58046.62444211425
2024-05-17,61687.99,0.92002499,272.38,0.02781505790624461,-0.00019561945436075145,-0.0041315124079006615,117098.85617298122,29162.396006128165,30913.631858420606,0.007829308681327732,59058.29467917666
2024-05-20,65521.16,0.92107999,267.87,0.06213802719135453,0.0011467079823559434,-0.016557750201923738,124375.14808193444,29195.836758413014,30401.77166427464,0.015575661657262242,61324.25216820736
2024-05-21,64375.99,0.92131501,265.87,-0.01747786516600147,0.0002551569923912034,-0.007466308283869072,122201.33601375693,29203.286280310636,30174.782664653376,-0.008229672152493112,60526.46831957364
2024-05-22,63894.83,0.92400002,265.76999,-0.0074742151538174095,0.00291432351677412,-0.00037616128182949016,121287.97693630618,29288.39410428443,30163.432079727314,-0.0016453509729575932,60246.601040105976
2024-05-23,62820.83,0.92457002,257.92999,-0.016808871703704376,0.0006168831035306965,-0.02949919213978991,119249.26289278195,29306.46161973691,29273.635201211935,-0.015230393579987862,59276.45323791026
2024-05-24,63235.38,0.92196,258.10999,0.00659892586583144,-0.00282295547502176,0.0006978637885419747,120036.17993816648,29223.73078345396,29294.06421117785,0.0014912780597838848,59517.99164426609
2024-05-28,62969.8,0.92107999,253.53999,-0.004199864063440306,-0.0009544991105905343,-0.017705630068793554,119532.0442997315,29195.836758413014,28775.394347043253,-0.0076199977476081315,59167.75846839592
2024-05-29,62545.97,0.92584002,249.37,-0.006730686773659733,0.005167879067701886,-0.016447070144634757,118727.51155013478,29346.717312060857,28302.123417777908,-0.006003292616864201,58792.117426657845
2024-05-30,63092.0,0.92295003,252.070007,0.008730058867101986,-0.0031214788058092635,0.010827312828327385,119764.009715112,29255.112155951185,28608.55936172812,0.005478630963206702,59209.2270775971
2024-05-31,62231.23047,0.92175502,258.89001,-0.013643085177201475,-0.0012947721557580172,0.027055987664569736,118130.05912940552,29217.233451318083,29382.592190920146,0.0040393767772034135,58909.961590547915
2024-06-03,63093.37109,0.91709501,259.75,0.013853825699551514,-0.005055584074822761,0.0033218354002921835,119766.61237846203,29069.52327117122,29480.196325812292,0.004040025675006978,59438.77732514851
2024-06-04,64801.32031,0.91914999,262.72,0.027070184878276393,0.0022407492981559862,0.011434071222329312,123008.71671779187,29134.660785038828,29817.274990249876,0.013581668466253895,60653.550831026856
2024-06-05,65314.16016,0.92003,259.98999,0.007914033966385903,0.0009574171893316219,-0.010391329171742014,123982.21188005804,29162.55481007977,29507.433870821846,-0.0005066260053414964,60884.06685365321
2024-06-06,64975.69141,0.91833502,260.72,-0.005182164926730293,-0.001842309489907934,0.002807838871027535,123339.71561011474,29108.8283586032,29590.28599062861,-0.0014055451818702307,60679.60998644885
2024-06-07,64247.67188,0.92554998,256.20999,-0.011204490698008218,0.007856566332404391,-0.01729828935256217,121957.75691386622,29337.523799461145,29078.42466153765,-0.006882071239388665,60124.56845828833
2024-06-10,64543.76953,0.92887998,253.81,0.004608690732841536,0.0035978608092024356,-0.00936727720882391,122519.8224979533,29443.076126578268,28806.038996937124,-0.0003869085555933127,60256.31254048956
2024-06-11,62733.89062,0.93107003,254.28,-0.02804110951652372,0.002357731942936203,0.0018517788897205456,119084.23073734314,29512.495007660204,28859.38141184812,-0.007943866227955655,59152.03571895049
2024-06-12,63140.89844,0.92514497,254.48,0.006487845978904394,-0.006363710364514774,0.0007865345288657899,119856.83088488334,29324.68603729727,28882.080311810245,0.0003035567144184701,59354.532411330285
2024-06-13,62161.51953,0.93124998,253.7,-0.01551100687822271,0.006598976590663552,-0.0030650738761396346,117997.73075662593,29518.19895398595,28793.554601957952,-0.003992368054566264,58769.82810418993
2024-06-14,61745.011719,0.93431503,253.58,-0.006700412315355009,0.0032913289297467063,-0.00047299960583357947,117207.0973082803,29615.35305615722,28779.935261980678,-0.0012940276638139605,58534.12854213939
2024-06-17,61916.62109,0.93155003,253.50999,0.002779323644491072,-0.0029593872636299867,-0.0002760864421484932,117532.85376513137,29527.709757514927,28771.989512048935,-0.00015205002042913599,58610.85101156507
2024-06-18,60680.019531,0.93114501,250.78999,-0.019972045263944804,-0.0004347807277725879,-0.01072936021180071,115185.48228973355,29514.871678377094,28463.284472564006,-0.010378728734506034,57721.21281355822
2024-06-20,60547.67969,0.93436003,253.8,-0.002180945919643129,0.003452759737175626,0.012002113800475112,114934.26898213163,29616.7794389561,28804.90405193902,0.004424642539335869,57785.317491008915
2024-06-21,59969.83984,0.93515003,259.39001,-0.009543550685319313,0.0008454984959063161,0.022025256107170987,113837.38796062053,29641.820381425325,29439.339440825464,0.00444240130591933,57639.51592762376
2024-06-24,56186.44141,0.93160498,260.38,-0.06308835308038407,-0.003790889040553136,0.0038166080490145138,106655.57463521224,29529.451529399335,29551.697860692988,-0.021020878023974232,55245.57467510152
2024-06-25,57721.78125,0.93325001,257.38,0.027325806751070436,0.0017658020677389086,-0.011521622244412,109570.02425661842,29581.594695969146,29211.21436126109,0.005856662191465781,56120.944437949554
2024-06-26,56933.53906,0.93629497,257.82999,-0.01365588817479535,0.003262748424722739,0.0017483487450462576,108073.74825806043,29678.111997464206,29262.285751230876,-0.002881597001675451,55671.382002251834
2024-06-27,57552.53906,0.93425,258.17001,0.01087232605279742,-0.0021841087109545354,0.0013187759887822725,109248.76128687001,29613.29177452586,29300.876151056487,0.0033356644435417193,56054.309737484116
2024-06-28,56334.67969,0.93335003,254.84,-0.021160827826038342,-0.0009633074658816909,-0.012898515981774938,106936.9670590706,29584.765069470126,28922.938331742076,-0.011674217091231657,55148.22348676093
2024-07-01,58533.96875,0.93102998,249.99001,0.03903970115925581,-0.002485723389326955,-0.019031509967038063,111111.7542959339,29511.2255269692,28372.491142605497,0.005840822600963598,56331.82365516953
2024-07-02,57733.039062,0.93061,247.78999,-0.01368316048106677,-0.0004510918112432538,-0.008800431665249464,109591.39433056978,29497.91325479423,28122.800973132104,-0.007644894652519828,55737.3695194987
2024-07-03,55768.41016,0.92695498,250.0,-0.034029542423536285,-0.0039275528954128,0.008918883284994683,105862.04932794317,29382.05864018173,28373.624952658607,-0.009679404011318133,54539.24430692783
2024-07-05,52284.37891,0.92255002,251.089996,-0.062473203736744254,-0.004752075445994208,0.00435998400000015,99248.5079522893,29242.432880764965,28497.333503474198,-0.020955098394246103,52329.42477884282
2024-07-08,52265.55078,0.92383999,247.85001,-0.00036011004419522763,0.0013982656463440435,-0.012903684143592997,99212.76756770429,29283.32157007766,28129.61291301074,-0.003955176180481393,52208.567350264224
2024-07-09,53631.94922,0.92475998,245.82001,0.0261433854538633,0.0009958326224868141,-0.008190437434317688,101806.52519217134,29312.48285699192,27899.21907839515,0.006316260214010809,53006.07570918612
2024-07-10,53310.37109,0.92330003,250.49001,-0.005996017945961274,-0.001578733975923119,0.01899763977716873,101196.0914401031,29266.206244386918,28429.238392510815,0.003807629285094779,52963.845359000275
2024-07-11,52722.19141,0.920165,254.8,-0.01103311922190564,-0.0033954618197077346,0.0172062350909723,100079.58289845359,29166.83395847641,28918.39855174965,0.0009258846831196417,52721.60513622655
2024-07-12,53077.51172,0.91689998,253.89999,0.0067394829482108065,-0.003548298403003858,-0.0035322213500785793,100754.06754086177,29063.34132812087,28816.25236697508,-0.00011367893495721005,52877.88707865257
2024-07-15,59461.26953,0.91788,251.53,0.1202723640037282,0.001068840682055816,-0.009334344597650479,112871.99742699253,29094.40540968884,28547.271537368877,0.03733562002937784,56837.89145801674
2024-07-16,59714.44922,0.91751999,257.26999,0.004257892439922806,-0.0003922190264523673,0.022820299765435648,113352.59425151591,29082.99403032384,29198.72883133692,0.008895324392968695,57211.439037725555
2024-07-17,58600.011719,0.91411,261.0,-0.018662777862928803,-0.0037165293804660715,0.014498426341914117,111237.11996481317,28974.90622853822,29622.064450575584,-0.002626960300493585,56611.363547975656
2024-07-18,58693.87891,0.91773999,259.51999,0.0016018288776138423,0.003971064751506992,-0.005670536398467374,111415.30279583539,29089.967457340586,29454.09145591085,-3.2547589782179866e-05,56653.1205696956
2024-07-19,61287.23828,0.91881502,257.28,0.044184494502000904,0.0011713884234250127,-0.008631281158727022,116338.13162965674,29124.043108457925,29199.864911280023,0.012241533922232964,58220.679883131554
2024-07-22,62071.5,0.91815501,259.54001,0.01279649307115105,-0.0007183273952139357,0.008784242848258739,117826.8517249663,29103.122510433728,29456.363615797054,0.006954136174731951,58795.44595039902
2024-07-23,60755.96094,0.92131501,254.050003,-0.021193930547836026,0.003441684645384635,-0.021152834971378764,115329.63761283719,29203.286280310636,28833.278017375174,-0.012968360291276718,57788.73397017433
2024-07-24,60326.73828,0.92250001,253.37,-0.007064700374402433,0.0012862050299169425,-0.0026766502340879184,114514.86827881407,29240.847694014476,28756.101417020447,-0.0028183818595244694,57503.93912994966
2024-07-25,60654.66016,0.92215002,251.46001,0.0054357634665740395,-0.00037939294981692573,-0.007538343134546266,115137.3440161836,29229.753922552696,28539.32805732713,-0.0008273242059297174,57635.475332021146
2024-07-26,62563.78906,0.921,252.0,0.03147538696884866,-0.001247107276536208,0.0021474189872179306,118761.33647365842,29193.301283744517,28600.613952279873,0.010791899559843462,58851.75056989426
2024-07-29,61703.55078,0.92411,261.42001,-0.01374977911224362,0.003376764386536335,0.03738099206349199,117128.39433007078,29291.880183844893,29669.733275441045,0.009002659112594902,58696.6692631189
2024-07-30,61185.0,0.92466003,266.44,-0.008403905017538738,0.0005951997056627967,0.01920277640567769,116144.05842926406,29309.314702308624,30239.474529545438,0.003798023697933916,58564.282553706034
2024-07-31,59700.94922,0.92369998,265.39999,-0.024255140639045436,-0.001038273493880748,-0.0039033553520492204,113326.96795767274,29278.883617729407,30121.439114797377,-0.009732256494991801,57575.763563399836
2024-08-01,60602.089844,0.92664498,268.75,0.015094242818137982,0.003188264657102202,0.012622494823756325,115037.55272986917,29372.232447567225,30501.646824108,0.010301667432998835,58303.81066718146
2024-08-02,56354.32812,0.91652,276.69,-0.07009266074708742,-0.010926493121454106,0.029544186046511545,106974.26457319928,29051.29695176713,31402.79315260444,-0.017158322607343325,55809.45155919028
2024-08-05,49353.82031,0.91315502,268.45001,-0.12422307289500867,-0.0036714747086805666,-0.02978058476995904,93685.5927072328,28944.635849754344,30467.599609109813,-0.052558377457882756,51032.60938869899
2024-08-06,51410.39062,0.91469997,270.059998,0.041669931467965826,0.0016918814069488697,0.005997347513602147,97589.46493487894,28993.60674097945,30650.324391870934,0.01645305346283895,52411.132022576436
2024-08-07,50451.82812,0.91549999,269.37,-0.018645306686837282,0.0008746255889786614,-0.0025549803936530946,95769.87943176378,29018.965291351895,30572.013413990597,-0.0067752204971705705,51786.95271236875
2024-08-08,56549.76953,0.91584998,271.19,0.12086660954080797,0.0003822938326847325,0.006756505921223566,107345.26005481303,29030.05906281367,30778.573403645947,0.04266846976490542,55717.964173757544
2024-08-09,55789.078125,0.91610003,267.91,-0.013451715388449914,0.00027302506465076704,-0.012094841255208433,105901.28216825654,29037.984996566112,30406.31144426707,-0.00842451052633586,55115.19286969658
2024-08-12,54319.94141,0.91473502,269.45999,-0.026333769339372814,-0.0014900228744670896,0.005785487663767519,103112.50223089384,28994.717734692797,30582.226784028553,-0.007346101516690794,54229.81558320506
2024-08-13,55136.96094,0.90961498,270.31,0.015040876495672872,-0.00559729308275525,0.003154494290599441,104663.40464210851,28832.42580167996,30678.698243812596,0.004199359234505687,54724.84289586701
2024-08-14,53353.53125,0.90807498,271.14999,-0.032345447764898116,-0.0016930240089053639,0.0031075061965890605,101278.0199543608,28783.611812562733,30774.032488708526,-0.010310321859071473,53611.88808521068
2024-08-15,52476.37891,0.91144502,274.87,-0.01644038022319283,0.0037111913379663797,0.013719380922713631,99612.97079805899,28890.433303396905,31196.233162949084,0.0003300640124957264,53233.21242146832
2024-08-16,53463.39844,0.90682501,278.48999,0.018808834574748357,-0.005068885010749202,0.013169825735802387,101486.57468729891,28743.99101907127,31607.08211731858,0.008969925099933846,53945.88260789625
2024-08-19,53655.37891,0.90200001,287.54999,0.003590876667061371,-0.005320761940608709,0.03253258761652433,101851.00046036352,28591.051085635798,32635.342285602932,0.010267567447658998,54359.131277200744
2024-08-20,53054.71875,0.89849001,285.63,-0.0111947799494162,-0.0038913525067477694,-0.006677065090490819,100710.80092258185,28479.793227323153,32417.433980911508,-0.007254399182218263,53869.34271027216
2024-08-21,54830.30078,0.89683998,289.70999,0.03346699543101428,-0.0018364477975664206,0.014284178832755678,104081.2888369117,28427.49157377569,32880.4904051939,0.015304908822067843,55129.75693862709
2024-08-22,54327.75,0.89990503,289.20999,-0.009165566718600027,0.0034176107983054926,-0.0017258638544014326,103127.32483991909,28524.64567594696,32823.74315528858,-0.0024912732582319888,54825.23789038487
2024-08-23,57316.60938,0.89345503,289.51999,0.05501533525684388,-0.0071674229890680285,0.0010718855182008102,108800.90919012869,28320.19747477416,32858.92645022988,0.016306599261992218,56660.011038377575
2024-08-26,56315.39062,0.89596999,288.67999,-0.017468213329963067,0.0028148702682886384,-0.0029013540653963776,106900.35169790158,28399.915156637962,32763.591070388942,-0.0058515657090236015,56021.285974976156
2024-08-27,53241.67969,0.89410001,289.64001,-0.05458030027245153,-0.0020871011539126405,0.0033255508980725157,101065.69840299943,28340.641660943525,32872.54806009716,-0.017780616842763886,54092.96270801337
2024-08-28,53077.14844,0.89929003,287.049988,-0.0030902715871847786,0.005804742133936447,-0.00894221071184198,100753.37794678567,28505.151777695595,32578.59480870861,-0.0020759133883634373,53945.70817772995
2024-08-29,53614.78906,0.90265,287.85999,0.010129417947306818,0.003736247359486411,0.0028218151327705776,101773.95102161162,28611.654075756775,32670.525580544225,0.005562493479854602,54352.043559304206
2024-08-30,53546.16016,0.90518498,288.66,-0.001280036743652957,0.0028083753392789124,0.0027791635787941527,101643.67662475722,28692.006339479107,32761.322315337737,0.001435834058140036,54365.66842652468
2024-09-03,52003.39062,0.90555501,285.51999,-0.028811954683400032,0.0004087893725324143,-0.010877884015797146,98715.12361999054,28703.735326747323,32404.948450987344,-0.013093683108888254,53274.6024659084
2024-09-04,52323.85938,0.90235502,288.029999,0.006162458950835337,-0.0035337334172553803,0.008791009694277374,99323.45151712537,28602.30397802314,32689.82066696253,0.003806578409285777,53538.52538737035
2024-09-05,50556.80078,0.90004498,287.97,-0.033771564654029196,-0.002560012355225738,-0.0002083081630672723,95969.14315255344,28529.081726451474,32683.011110468397,-0.0121799617241074,52393.745329824436
2024-09-06,48773.78906,0.90205503,289.51001,-0.03526749502522608,0.002233277274653611,0.005347814008403562,92584.55187384556,28592.795076337894,32857.79377512177,-0.009228801247389635,51345.04690843507
2024-09-09,51717.69141,0.90619498,291.29001,0.06035828683267774,0.0045894650130158254,0.0061483193620834875,98172.79681212205,28724.02070896508,33059.8139847847,0.023698690402592353,53318.877168623934
2024-09-10,52322.12109,0.90748501,291.26999,0.011687097074931208,0.0014235678065663837,-6.872875592267569e-05,99320.1518185828,28764.91130012151,33057.54182489849,0.004347312041858305,53714.201647867594
2024-09-11,52091.55859,0.90810001,290.23001,-0.00440659696504675,0.0006776971445510149,-0.0035705017190408306,98882.48793901106,28784.405198372864,32939.509814985424,-0.002433133846512188,53535.46765078978
2024-09-12,52485.62891,0.90296,292.35001,0.007564955448955413,-0.005660180534520665,0.007304551310872487,99630.52955495154,28621.48026837128,33180.11815458397,0.0030697754084357447,53810.70932596893
2024-09-13,54679.51953,0.903,296.53,0.04179983484168548,4.429875077516243e-05,0.014297895868038424,103795.06923553819,28622.74816419251,33654.52402884742,0.018714009820166355,55357.447142859375
2024-09-16,52276.87891,0.898265,296.69,-0.0439404120711373,-0.00524363233665559,0.0005395744106837519,99234.27112237642,28472.6609963548,33672.68314881712,-0.016214823332369715,53793.20508918278
2024-09-17,54228.21875,0.8998,293.75,0.037327014938275616,0.0017088498382995532,-0.009909332973811025,102938.39024295026,28521.316498494376,33339.009319373865,0.009708843934254715,54932.90535360616
2024-09-18,55522.0,0.899445,292.029999,0.023858081268804288,-0.00039453211824846957,-0.005855322553191544,105394.30272304646,28510.06392308099,33143.79866620507,0.00586940886578809,55682.721770777505
2024-09-19,56386.46875,0.89579999,293.85001,0.015569841684377472,-0.004052510159042622,0.006232274102771385,107035.27533087965,28394.52659939775,33350.35990429992,0.005916535209368745,56260.05394485911
2024-09-20,56612.39844,0.89577502,296.82999,0.004006806863570356,-2.7874525874937994e-05,0.010141160110901604,107464.14500671955,28393.735115431347,33688.57124384562,0.004706697482865674,56515.4837886655
2024-09-23,56997.76172,0.89999503,299.059998,0.006807047406910849,0.004711015495832971,0.007512744921764902,108195.65853632345,28527.49844154472,33941.66488637933,0.006343602608169574,56888.273954749166
2024-09-24,57422.71094,0.89446503,300.26999,0.007455542238439916,-0.006144478375619489,0.004045984110519596,109002.31583855682,28352.211844260128,34078.9923231942,0.0017856826577800078,57144.50666867038
2024-09-25,56742.03125,0.89824998,300.47,-0.011853841082341554,0.004231523729887998,0.0006661005317247781,107710.21970899937,28472.184901473927,34101.692358101325,-0.002318738940242926,56761.36565619154
2024-09-26,58329.87891,0.89471,303.64999,0.027983623867888996,-0.003940974204085124,0.01058338602855513,110724.34198406369,28359.97675524328,34462.60373255415,0.011542011897452999,57848.97415728703
2024-09-27,58937.78906,0.89576501,303.69,0.010421934030378832,0.001179164198455318,0.00013176354789279365,111878.3037717787,28393.417824502085,34467.144647491565,0.003910953925575648,58246.28874792411
2024-09-30,56866.48047,0.89806998,304.51001,-0.03514398186690315,0.0025731860189539546,0.002700154763080942,107946.45469272343,28466.47937027841,34560.21127228129,-0.00995688036162275,56991.04844509437
2024-10-01,54938.85938,0.90355003,302.98001,-0.033897316557456425,0.0061020300444738496,-0.005024465369792064,104287.35954674905,28640.182682656243,34386.564687571015,-0.010939917294258214,55771.36897232543
2024-10-02,54884.37891,0.90535003,303.76001,-0.0009916563724625682,0.0019921420399930945,0.0025744272699708137,104183.94232208723,28697.23799461144,34475.090397423315,0.00119163764583378,55785.42357137399
2024-10-03,55073.23047,0.90640002,303.45001,0.0034408981890763357,0.0011597613798057793,-0.00102054249998218,104542.42866055414,28730.519942944684,34439.90710248202,0.0011933723562999783,55904.28523532695
